iata_code,airport_name,city,hotel_name,price_per_night,rating,reviews,hotel_class,amenities,image_url
ALG,Houari Boumediene Airport,Algiers,فندق الحديقة,,4.1,221.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhpbLgjBRsqSOh9V-wFbI9shL_u2vnXFEgxVrbVlTHg5K75PieNrRJXYzsXmmSoYalKIgFnWvS-rgC7Ao_n0uHcK0LSAxg95ILye1mrO54lFzE61avKh4Vfp3D3d30kO-DGMEmRdVn4l4=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,The Ummed Ahmedabad,,4.2,2866.0,5-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Hot tub | Air conditioning | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Business center | Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-bFQ_gIh97EuO406Mv2jAzoMHW1EW3On2uWl99Ee_JKTnuioveJeWbOaqVR5mrV5d6_T3PJLIjZ6VfdbEMUnEWXPTzbym49QcCr3iCMpklPhRX0gPxwn2dFjCLk1_TmfNXf1yKg=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Iconic,,4.7,195.0,,Free Wi‑Fi | Free parking | Air conditioning | Room service | Full‑service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7LMLFg9B4hjiZU-TSCRdTyeO-mXhf9SMkO2vSWcF3O-yKg1PZydeA_DB-0r2UIK1Dej05CYuIwVmbcGNAbci1cxrJq1vNy-W3coD0vbRgpsfZe7i_2PhCU7evwLu744t3sD4QD5JCi24=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Comfort Inn Sunset,,4.1,3145.0,3-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Spa | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly,https://lh6.googleusercontent.com/proxy/JEoEjUIDN3KErAyuxJhp5FoQasoGy2jNpdm4QoemENgcC8uRQf3r0FMmlAtpaZePiKbTyWopPVVVf4eYsg3FQsWTtc9NxmHPtAWpIzE_cR0df4uGCF3Jj-uE9AQcYFD645nrz5o5JjOSsehl9X1g57l6z8_mAzo=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Ashray Inn Express,,4.0,1382.0,3-star hotel,Free Wi‑Fi | Free parking | Air conditioning | Restaurant | Room service | Airport shuttle | Full‑service laundry | Kid-friendly | Smoke-free property,https://lh4.googleusercontent.com/proxy/RdBhqzQM9JL_O9I-G2_c6KiNQw29ghuUgzB7aHIu441NL1YQv5SBHAFgMt1XEhSkyo56QZfONqsDFNKwd7O29enyKK04AIIGs5uAVvbrB_zW0c9SIxvM7ZQNJgq1lorXL8iKZiEkZgmrLgsHeExPurv05bX5HQ=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Krishna,,4.4,918.0,,Free breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Kitchen in rooms | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHcoYIxXytFemjqiAVa5OC7HQJp3Zs3p8he2UDa24qbwW-Pt38sSK2VnXxTp19iCaRYfQcOyI9pDDRdC30xVIXucPJzSdhAnTsC5gVpEomGFfY1w3jjdfjdPf0XRvnt6Jojxc-CRcaNDB8=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Pratiksha,,4.5,22.0,3-star hotel,Free breakfast | Free Wi‑Fi | Parking | Air conditioning | Pet-friendly | Room service | Kitchen in some rooms | Full‑service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAcfP8HW8JwScpZrSfhsg1-O8rFqm5eY7HAPnFjghI6IdIIvhV9vgk980H8xg5y2YCGXewaaOsdunVXuG723P3a4xVHQF4AwgjKBvUKx2lRUmF0ZYkiW0w4ESQsG9rAw69NXpvCII3l3U=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Airport Inn One,,3.7,369.0,3-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Pool | Air conditioning | Restaurant | Room service | Kitchen in some rooms | Airport shuttle | Full‑service laundry | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0iRHgCRKhUAukeDfEy807cMiqy9qafinS3nRqW-fTkP4mLlSfANVnmBW20BjlUWpxEO-DMAw5JUuiUYhed10B6JFjpHZi8ZNKvGYq7IYHPSHwZYvpPO13OCFSl0vIhDUHDOU=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,hotel maher inn,,4.7,164.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGqpdTwGFgukvSFSrI7NCMxKZoZ0epUTjx4qjDAbm_GfGHgtdMIjiyLE7trRdl0gFx7W7E92S7E11iWsCvEVw0QAA_nwDewZBdhOt-HieUvpFyHfFXmqN93woH8h_8nS4PFOQDXIGNLHbQ=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Hotel Green Rio,,4.9,49.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGX6YAdDG6D-fo5oKpyl-48n4KaOxKHaDqNVme3u2U6J-xO0UchbrE-BfQUZhXG4hGPg3eU--zeDvMJGusWvtIws7pxkrlxgkuhfWoDQSypRy-5lbtr_HNdKQkMbAEo1z3n5LOgTXWJDMbB=s287-w287-h192-n-k-no-v1
AMD,Vallabhbhai Patel Airport,Ahmedabad,Nisarg’s stays,,4.9,44.0,,Free Wi‑Fi | Free parking | Air conditioning | Fitness center | Room service | Airport shuttle | Full‑service laundry,https://lh6.googleusercontent.com/proxy/DknQss8kyGYjbgrgkoJIBt33v1dJot4BcLGaPfwzSW70SKgWVRB2loFzGpwA5RuWB2Q7gJT3kAl3aBZhxxLzePJOBgEkIo-LkeyF2Ik_EZvrpJZzSfsux4Z1uxX6ME14pCqRQrzP8ndreADqPVLbpZBsa5DMbEE=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Amman Airport Hotel,,3.3,2821.0,4-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh4.googleusercontent.com/proxy/EqGL7UHCwaLqnvcCo5CQat1mgplIxRnzH99Hz2P7Zk_ote8r8k2Rc4NbPRA1ctLknpt1LyXHqoY8FEYp3busETXpvDT-I0dl30G4NMuCZGf83aSj43xFcSmLqmOlt4YOq5lKyQZjAu4PrNP42cC77XECEtvENrs=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Opal Hotel Amman,,4.5,3535.0,5-star hotel,Free Wi‑Fi | Free parking | Indoor pool | Hot tub | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Kitchen in some rooms | Airport shuttle | Full‑service laundry | Accessible | Business center | Smoke-free property,https://lh4.googleusercontent.com/proxy/y-GUPK_fNlgWovUSjorI0WBCWXXSyk9JUNmQ8puaaSupI0c_lQWfs68R9wZvUad1b4OxX2b_l8PmHg5H15U4QmEYrGXsmJuIFL_j1LEU0_yUgGlRLzjGADwOE5oj5bCgLTRlKLFW0ZGYWcuWEQY7WZHx6XDiKw=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Airport Villa Amman,,4.4,42.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHXcGQ7SgP1zYmE9nt5c0qXsx2U51lkPtJbfsvSF9TY3AAqnT9zfG7Hat1RfVcuLxW0fvP1VJ4SK8BPnGWJ_lyY5BaY7RIE72XIhih_PNvGgoFzfi4p_C-nYd4hrUJt7mX2bx_7cI63MKi=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Aeropuerta Mini Villa - Private self check-in Layover near Airport,,4.3,119.0,,Air conditioning | Crib | Heating | Kitchen | Oven stove | Pet-friendly | Smoke-free | Cable TV | Washer,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHXcGQ7SgP1zYmE9nt5c0qXsx2U51lkPtJbfsvSF9TY3AAqnT9zfG7Hat1RfVcuLxW0fvP1VJ4SK8BPnGWJ_lyY5BaY7RIE72XIhih_PNvGgoFzfi4p_C-nYd4hrUJt7mX2bx_7cI63MKi=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Salvador Dali Apartments - Standard Apartment,,5.0,8.0,,Air conditioning | Kid-friendly | Crib | Elevator | Fitness center | Heating | Ironing board | Kitchen | Microwave | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking | Free Wi-Fi,https://lh5.googleusercontent.com/proxy/U5uwAkdZqiVmyLDndtWbJUaLyAOQtdahrVB6So4OtiaOuqkX5nKetC8YRA8XQWmj2CkplmEt88Q7YFH56wyTBSo1nNckS3_u3RXO6OJIRKijQyKdT9i4EBC5w0pdUltaQwh5OE9lLn8ItxKErSAJ_I6tZJyqtw=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Caprios motel,,4.2,126.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyJ9fqh3s1q8szdC6Miw92rhZftA2XDocKkAb0lGnCzUr3b9kOus_lrM03uzCxajrinumg7DYFakEzTPVAhYHBWv0zY2Bf1VH6D_ITz2zkHRzh4SOcDBe96npRLyiKzRdfavDlORKK0OKU=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Aeropuerta Mini Villa - Private self check-in Layover near Airport - Two-Bedroom Chalet,,,,,Air conditioning | Airport shuttle | Kid-friendly | Crib | Elevator | Heating | Indoor pool | Ironing board | Kitchen | Outdoor pool | Oven stove | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking,https://lh6.googleusercontent.com/proxy/rQhxt4eMjGZCfHCqM8H8OaPnEiz85QR-SuqG9f_xeYixh_tNKK9fOyrfoCna5NKprP2tWb92U5Ern-brmHSLWYLm6JhYbbsD4Z6JZrmQUAssyj4-mZH3a1G-udmrrB31AvetMVcJd1s8stTsT2jDnZfsaQuxgA=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Silvador Dali Apartments,,4.5,23.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkoNdDDI996FKLi2bxcseAdZVEdOcprqhdbU8GcYmFsh1vbq1tXbP78tum_CFNy8E8KqvtmL0kY2IZ8NXGP1K5d2R7HZLv1dkACakgPqW5GyQ3eCl1QHyHGp1hOpeWvqW_md-MFg=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Qastal Zaman,,3.9,64.0,,,https://lh4.googleusercontent.com/proxy/v_fnfqBx5gFdIrO5qlnlGR49rYIAcokiV8-Ts4ycYdhky_uWKEQH9SiintuuBzKey2Lwh-iYGQRLsp50Gi7RYrhFBTJrUXbHLf2FMRDrBeGelNzlBEVlp5yAnRoZTSUQOpkHgXtiFbglPTelOGS5HDTIPMlPiw=s287-w287-h192-n-k-no-v1
AMM,Queen Alia Airport,Amman,Grand Hotel Madaba,,3.9,556.0,4-star hotel,Breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF78n501HfKjd-YHuzBPETZ-o5JnKHFbHZsBkjZyPDu83w1--vl-_ZYsbn4kpnvubtv60NckDl8sM8wxz6P_NacZjPwVRO1RAkR2t8XCbPARRvLLnrWTLjFrUhNAWrx81VPJihYTmayHDc=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Hilton Amsterdam Airport Schiphol,,4.5,4081.0,4-star hotel,Free Wi‑Fi | Parking ($) | Hot tub | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6PwWFwiQl5ZtLqVbBvXaGsjJeDiAcwOR58bKuJXgJcwy5tfMjZ1VhVLd2zzGc6luHIqMHUKkLCyVWzbc5HWZN9I5wp3sbgQgalAKHpvQgSu_mcapYvtfFS7j-yF9X2wOHgBRAJQ=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Corendon Urban Amsterdam Schiphol Airport Hotel,,4.3,7891.0,,Free Wi‑Fi | Parking ($) | Indoor pool | Air conditioning | Fitness center | Spa | Bar | Restaurant | Kitchen in some rooms | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3Eyb1G8mfYrBUB9SwGRBVRvjmq0zFAgQAgvAtA-IvmT_ozJOe3WF5crX6bblN475HCzh8PciW6pFdehHfFBA2BzK1OZBqw2l0CC3zvUHcmhdd39fEjMho5kPhCGriHYxS6rVl=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,The Florian Hotel | Amsterdam Airport Schiphol,,4.4,829.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Fitness center | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh5.googleusercontent.com/proxy/OWduwWK_U7cYeCGiUnpWwdkajEpaCYObHxtl49FnCHjVe9FcxiCa7d1TzjZhBRUcbhOLooJxVwtwb7MQByiII4DYXwQguNN3TtT0_9CDZvjYiOzTJLKIMflJWnyPdchoC8iJwnYmCHUqGS52KywOYkek9OX6RnE=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Hyatt Place Amsterdam Airport,,4.3,4168.0,4-star hotel,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZJBLL4Bh3XlIVje9d3k-XHFPWlq2pfKAvXQtmovmKpSlemcLc-hO1Z_aa0JLV3oiK6JKGvzqFaW_aeIM0QgAEC473OMrqrnzqjSnXL98uCIYLnoWACl-ukE0w30apTsoeWfSF=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Steigenberger Airport Hotel,,4.3,4044.0,,Free Wi‑Fi | Parking ($) | Indoor pool | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqrinaYjMUgmPXuFKmGiN8sTZPXJgVxBVrNXD5-BtpFKESTYM7J_hAvX2Ed2ROTpAiMjpBhxRjwkHS2Y9Zvkj5RvL_3xuAzXciBgljLYp0so3ZikbumjiCimPjELm11dl6tcen1Q=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,ibis Schiphol Amsterdam Airport,,3.9,13182.0,3-star hotel,Free Wi‑Fi | Parking ($) | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHh90I2bMpHE6fxphf3ESz3JE3jQmwjJl-zaou15rFkbYeNUQOwIEXXbgK6Tsguy73s9JtA1I7MVeePWTY15znLUovV9v2kz_P8XT_DZOS1WKHcuJWhwbKmn3Rz7gbxBOXpSz3E=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Holiday Inn Express Amsterdam - Schiphol by IHG,,4.0,1624.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Bar | Restaurant | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhB4QPUjmyCTP0GYKa--Qmn2ZHJKD4XmA8ARZOxZNl7R6KAePA2gKnOqNiEd85K0NUdmDcjq7Bl1K0j41z4lRrRM_m6R2wV5B8HaF8v6b_cyKzu_DyY8xhhBOoD_SBcQ8TYQ=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Hotel NH Amsterdam Schiphol Airport,,4.2,4763.0,4-star hotel,Free Wi‑Fi | Parking ($) | Hot tub | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Kitchen in some rooms | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPkkK1-YtJ75Tru5xLd9qr6Q2ljzCOL_zAr9t3hHAaweUO_ZQS8E7jWemgF9kcVX2GG3xI1xYU739o5IUeagvq9VoXsktZkPIlaA6VUbiKDUQKeqQHP7CVF2lMWBBv9aAdp5E=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Hotel Twenty-Three,,4.6,202.0,4-star hotel,Breakfast | Free Wi‑Fi | Free parking | Pet-friendly | Restaurant | Room service | Full‑service laundry | Accessible,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTAN_mF_L2Sv46kSZhZEX59u2lsT4Okk6yLnjtcaQTg4jiMobBuCXR06vseIKENd8lE37kVNaMRxWqYa5ZKiiOSmu_gDAJF2QZh-j2_oRkcz5GIJ3Dbsiuwq7oNC3S14pRPg23=s287-w287-h192-n-k-no-v1
AMS,Schiphol Airport,Amsterdam,Sheraton Amsterdam Airport Hotel and Conference Center,,4.3,3244.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Restaurant | Room service | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqnHy_zUE9YMR4Bx9_17rZmbpbplZ2eR_QbRwFeFgXJ2i8Ju-8X_l7XCefVZU1CijfYZVdPyfr08odzmi77KsF6sxJSvKzlNkEKBGr5K8Bsqk8R2R3KC8mJBpdJhQuZJzVPvzuRd_8CquH=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Limone d'oro,,4.55,108.0,,Air conditioning | Kid-friendly | Crib | Heating | Indoor pool | Ironing board | Kitchen | Microwave | Oven stove | Patio | Pet-friendly | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking,https://via.placeholder.com/400x300?text=No+Image+Found
ATH,Eleftherios Venizelos Airport,Athens,Salty,,4.8,23.0,,Air conditioning | Crib | Heating | Kitchen | Patio | Cable TV | Washer,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGViPhfY4QDpSTPIkDARulSlB4a5rdNju7QP-gYZ_QPa7eiJ7_pTJk0SgqzIwGDAqw77JhjwOACYcSXh7Llzzr1PaQU6JNB5EOcZlNhnzM8dB3nvmpUdYLKyMdFxKZCQ4b_3jM=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Sofitel Athens Airport,,4.5,7027.0,5-star hotel,Free Wi‑Fi | Free parking | Indoor pool | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTQUwj0ZW45l4ppXlAbu8U7dwunKK8HnTwweac3kQT2hI0lxTYW3sDpt28wlooGt8VWZpcTSrzdOb6YY1Xm4EdG93NHefHRRXQIhkJKOYwA_O5RSLg24N9Q92fgnQoSidLYEp-Yw=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Zed Smart Property Airport by Airstay,,4.1,188.0,,Free Wi‑Fi | Free parking | Air conditioning | Airport shuttle,https://lh3.googleusercontent.com/proxy/CH-iPRNTwvUkPWXUbczkJg3Mj-3zAHeQKV0ZeDcAyIUW7La0RZJ2HsrQar9lfZFKKP2q7wfuviDi6MXhI5f74G967T5B_laQQwli20_e6YL_zt0r5-Hi_CVvfF0pVkEa7hoWLCQEyxNMWRQIj_hftG_yG7S1lw=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Comfort Stay (near Athens Airport),,4.4,263.0,3-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Restaurant | Room service | Kitchen in rooms | Airport shuttle | Full‑service laundry | Kid-friendly,https://via.placeholder.com/400x300?text=No+Image+Found
ATH,Eleftherios Venizelos Airport,Athens,Denis house,,4.5,68.0,,Air conditioning | Heating | Kitchen | Outdoor grill | Oven stove | Patio | Pet-friendly | Smoke-free | Cable TV,https://lh5.googleusercontent.com/proxy/9a7c0afEUT7Ip1wJE0gFYouDRcYTQyO4HRI3HfYklVudUB4AkUrjNlRt4SIpSQ7KvH-lTaCbtz7Q2p8qYX_FuGDG61kviPlL2etxGgYLor2oRVcUdHYrvF8vQ7o7ioG_7E14KH-xyq5KSSfcBmrWEu-00oMCc0g=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Villa Vravrona Tower & Suites,,4.2,352.0,4-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Restaurant | Kitchen in rooms | Airport shuttle | Accessible | Kid-friendly,https://lh4.googleusercontent.com/proxy/7W-SGQvL0J_-6A5KXuJ79i8eBgEgzqOHPHisg2HrCIqnTpyrLNB_-yZPoyswktdvW-vdLOlOmSGhkuLvXrYBBGKAurrYhUvWRWwIY11tgSmPnpGmmmD1P411lDx5yE0yqFm4hgj3Dao8NJ3ff4CEQ3xO3DLiDw=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,"Ariadnis Spacious 3Bd home, 10 mins to Airport, Port, Beach - Three-Bedroom House",,,,,Air conditioning | Kid-friendly | Elevator | Heating | Indoor pool | Ironing board | Kitchen | Microwave | Oven stove | Patio | Pet-friendly | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking,https://via.placeholder.com/400x300?text=No+Image+Found
ATH,Eleftherios Venizelos Airport,Athens,Miracle Suites,,5.0,13.0,,,https://lh5.googleusercontent.com/proxy/9a7c0afEUT7Ip1wJE0gFYouDRcYTQyO4HRI3HfYklVudUB4AkUrjNlRt4SIpSQ7KvH-lTaCbtz7Q2p8qYX_FuGDG61kviPlL2etxGgYLor2oRVcUdHYrvF8vQ7o7ioG_7E14KH-xyq5KSSfcBmrWEu-00oMCc0g=s287-w287-h192-n-k-no-v1
ATH,Eleftherios Venizelos Airport,Athens,Theo's Cozy Apartment's near Athens airport - Deluxe Studio,,5.0,16.0,,Air conditioning | Kid-friendly | Kitchen | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking | Free Wi-Fi,https://via.placeholder.com/400x300?text=No+Image+Found
ATL,Hartsfield Jackson Airport,Atlanta,Spark by Hilton Atlanta Airport South College Park - King Room,,4.9,8.0,,Air conditioning | Airport shuttle | Kid-friendly | Elevator | Ironing board | Kitchen | Outdoor pool | Smoke-free | Cable TV | Washer | Wheelchair accessible | Free parking | Free Wi-Fi,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlKkoLskUdBoOwsyU1tUkISGgo6ULaOPsnqrBzjWywwNflIlisqMojATA2aWLj5JHFv0GtuB3Cg02OoM-Za0Pfwg1sgyEFU6FAYzZCZU_N0NjHD_Do3y0KCxoCSHlFQR-W4cPtpb4eaS8U=s287-w287-h192-n-k-no-v1
ATL,Hartsfield Jackson Airport,Atlanta,The Westin Atlanta Airport,,4.1,4336.0,4-star hotel,Wi‑Fi ($) | Parking ($) | Pools | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbfIbnYHwenKAbXf3UmLolHcgCgW7WmTeiCVC6jSKTktT7dI8bEH9AKyRVjJfPX0PvGGQwJD-cvl4lk_iVEUZwEA2U8B0fwqDZOlvhUVQHH0xaMpNGc_BX5F2wM2i8qeqhGanGXrm1E6-s=s287-w287-h192-n-k-no-v1
ATL,Hartsfield Jackson Airport,Atlanta,DoubleTree by Hilton Hotel Atlanta Airport,,3.4,2203.0,3-star hotel,Free Wi‑Fi | Parking | Outdoor pool | Hot tub | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Accessible | Kid-friendly | Smoke-free property,https://via.placeholder.com/400x300?text=No+Image+Found
ATL,Hartsfield Jackson Airport,Atlanta,Atlanta Airport Marriott,,4.2,3835.0,4-star hotel,Free Wi‑Fi | Parking ($) | Pools | Air conditioning | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE74a3WKMm3rtGw5gmRXJvNJFvqPs08WIXRH_i1Q5KaEj97kcpnjbJx0TJsbRcrxoUOuIVl5uEND8ziMerZjdhyUJtm3bit9SsICbt9wqPy_y0tqjOCEAQc6vifqz-YAxvKOTVTi5x8uocq=s287-w287-h192-n-k-no-v1
ATL,Hartsfield Jackson Airport,Atlanta,Fairfield by Marriott Inn & Suites Atlanta Airport South/Sullivan Road,,4.0,1527.0,3-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Air conditioning | Fitness center | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUPC0J5LyzApzIgh3I4jn5m1MVBEKtVuzdQE5YFCZZrJrqBHAiodsiYZZAdTZNabW4HkIOCB05gmVYOlCsMyP-jDg6iKAi-fRW-W-J4la9CuUnHIByskRdl7pxniQUR1kISMQvGd8knvI=s287-w287-h192-n-k-no-v1
ATL,Hartsfield Jackson Airport,Atlanta,Hyatt Place Atlanta Airport-South,,3.9,1385.0,3-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Outdoor pool | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Accessible | Business center | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIFRbLvWphzo-kUITrcYOdJ9JkXmvidSGCRD5tXvchVt4n3VkV4njP86MyO5sZj7OOLtyEEjfXgL_m5Hdm3DZpK9NB0sjg-6mhSyUpeuzl7pY9NxDK3MLVvxKIea7oisqzeaC6Vw=s287-w287-h192-n-k-no-v1
ATL,Hartsfield Jackson Airport,Atlanta,Hilton Garden Inn Atlanta Airport/Millenium Center,,4.0,1985.0,3-star hotel,Free Wi‑Fi | Parking ($) | Indoor pool | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb9mDHHMcskhEiIjXxk931NQ9Uy16BIhCufugEBDpSeq9RAu7Ak0rWGMekuvpkTNoqq4Mgr6-VpL5i26LOuZyVRvhhOZOhw76a_KxsfZ5UwSJJ9qQxeHejmJQxcO6q_I2ob7e4HA=s287-w287-h192-n-k-no-v1
